Aalto University
Internal Combustion Engine Laboratory
Engine: 44AWI
Project: Hercules
Reference: RCP Test Run
Operator: Jari
2017.05.23

Time(hh:mm:ss)	SpeedSet(rpm)	SpeedMea(rpm)	TorqSet(Nm)	TorqMea(Nm)	InManPSet(bar)	InManPMea(bar)	InManTMea(C)	ExManPMea(bar)	ExManTMea(C)	FRailPSet(bar)	FRailPCtrl(V)	FRailPMea(bar)	InjStrtSet(deg)	InjQuantSet(mg)	VGTPosSet(V)	VGTPosMea(V)	FMfClc(g/h)	AFRMea(AFR)	NOxMea(Vol%)	ExAirTMea(C)	AmbPMea(bar)	AmbRHMea(%RH)	AmbTMea(C)	IntPMea(bard)	ChargeAirTMea(C)	
15:06:47.121	1600.000000	1613.553955	200.000000	199.758962	0.233335	0.507337	23.508002	0.676548	321.409206	1100.000000	3.629796	1066.514534	13.000000	30.869441	1.589768	1.828049	6313.872643	-11.882049	0.000000	273.523082	1.009388	20.519910	32.269072	0.016469	91.326674
15:06:47.221	1600.000000	1608.687012	200.000000	198.373604	0.245232	0.462408	23.392055	0.411339	321.545225	1100.000000	3.641084	1080.936161	13.000000	31.462806	1.582423	1.807441	6230.006211	-12.144921	0.000000	273.170269	1.009120	18.350039	34.667558	0.016605	91.246790
15:06:47.321	1600.000000	1578.345093	200.000000	202.529677	0.235156	0.457735	23.417726	0.705446	321.322583	1100.000000	3.623185	1107.719182	13.000000	32.784112	1.605092	1.822897	6354.850506	-11.899303	0.000000	273.083220	1.009656	19.177828	34.349099	0.016514	91.185558
15:06:47.558	1600.000000	1612.773193	200.000000	201.144320	0.233205	0.509551	23.440730	0.788452	321.250126	1100.000000	3.628207	1056.213372	13.000000	31.763698	1.581367	1.822897	6180.222649	-12.144921	0.000000	273.186079	1.009120	20.433853	31.821508	0.016560	91.363196
15:06:47.658	1600.000000	1606.103149	200.000000	199.758962	0.249928	0.447569	23.430079	0.283244	321.229553	1100.000000	3.641126	1082.996394	13.000000	30.967356	1.575703	1.822897	6130.097909	-11.881034	0.000000	272.957921	1.008852	17.534545	33.339210	0.016560	91.268021
15:06:47.758	1600.000000	1582.654175	200.000000	198.373604	0.231102	0.463064	23.418918	0.693149	321.100383	1100.000000	3.613870	1109.779415	13.000000	32.076521	1.600248	1.812593	5988.233897	-11.883064	0.000000	272.734231	1.009388	20.296571	32.464164	0.016514	91.395191
15:06:47.858	1600.000000	1607.717041	200.000000	202.529677	0.239260	0.508157	23.394218	0.930484	321.099281	1100.000000	3.624728	1072.695232	13.000000	30.607023	1.567470	1.828049	6411.673891	-11.872915	0.000000	272.865109	1.008852	18.552888	34.954458	0.016560	91.407100
15:06:47.958	1600.000000	1600.448120	200.000000	201.144320	0.229795	0.446339	23.427889	0.336941	321.080915	1100.000000	3.637819	1099.478253	13.000000	31.098437	1.571494	1.817745	6223.466846	-11.864795	0.000000	272.474491	1.009388	20.608016	34.532715	0.016560	91.196778
15:06:48.058	1600.000000	1607.458618	200.000000	199.758962	0.238559	0.474706	23.407296	0.623055	321.177370	1100.000000	3.618547	1126.261274	13.000000	32.033886	1.592842	1.807441	6176.203002	-11.877989	0.000000	272.551577	1.009120	19.493371	35.126599	0.016514	91.391754
15:06:48.158	1600.000000	1608.816284	200.000000	199.758962	0.232789	0.515864	23.468815	1.063908	321.198218	1100.000000	3.630779	1089.177091	13.000000	30.639036	1.560037	1.822897	6205.532067	-11.886109	0.000000	272.422135	1.009120	20.253543	33.078131	0.016514	91.232499
15:06:48.258	1600.000000	1601.152832	200.000000	201.144320	0.250271	0.421087	23.543608	0.370349	321.455028	1100.000000	3.645243	1126.261274	13.000000	30.698129	1.570931	1.817745	6468.600916	-11.865810	0.000000	272.316616	1.009388	20.304767	35.049135	0.016605	91.455077
15:06:48.358	1600.000000	1570.536743	200.000000	198.373604	0.214822	0.471837	23.493715	0.545583	321.433359	1100.000000	3.627344	1146.863598	13.000000	30.927810	1.591117	1.817745	6382.577055	-11.857690	0.000000	272.119704	1.009388	18.864333	34.647475	0.016514	91.352064
15:06:48.458	1600.000000	1604.492554	200.000000	196.988246	0.229859	0.515782	23.526288	1.144454	321.352292	1100.000000	3.646529	1103.598718	13.000000	30.989452	1.541101	1.817745	6180.088062	-11.895244	0.000000	272.087951	1.009388	20.146996	32.808445	0.016514	91.551357
15:06:48.570	1600.000000	1600.128052	200.000000	201.144320	0.241822	0.429449	23.567478	0.518119	321.165201	1100.000000	3.659877	1138.622668	13.000000	31.147218	1.562014	1.817745	6353.100269	-11.896259	0.000000	271.869776	1.009120	20.292473	32.045290	0.016560	91.340703
15:06:48.670	1600.000000	1578.469604	200.000000	199.758962	0.237116	0.477740	23.598538	0.444951	321.130466	1100.000000	3.640347	1155.104528	13.000000	31.111338	1.583471	1.822897	6429.943858	-11.884079	0.000000	271.725131	1.009656	19.849893	34.613047	0.016560	91.579372
15:06:48.770	1600.000000	1604.299438	200.000000	198.373604	0.230473	0.510699	23.428349	1.084813	320.653383	1100.000000	3.659619	1120.080577	13.000000	32.068842	1.538023	1.807441	5995.077405	-11.881034	0.000000	271.436987	1.009388	18.075476	34.139662	0.016514	91.401885
15:06:48.870	1600.000000	1565.373901	200.000000	201.144320	0.235024	0.435024	23.533690	0.665070	320.440737	1100.000000	3.671765	1118.020344	13.000000	30.561288	1.558301	1.817745	6094.391181	-11.811003	0.000000	271.357353	1.009388	21.040352	34.400741	0.016514	91.378563
15:06:48.970	1600.000000	1616.945679	200.000000	199.758962	0.212951	0.520701	23.291968	0.515865	320.161162	1100.000000	3.657386	1134.502204	13.000000	31.268917	1.574299	1.807441	6154.089988	-11.884079	0.000000	270.956452	1.009656	18.577476	32.636304	0.016605	91.475182
15:06:49.070	1600.000000	1595.914551	200.000000	201.144320	0.237215	0.500532	23.492154	0.972909	320.076856	1100.000000	3.657943	1109.779415	13.000000	30.909585	1.534200	1.828049	6303.837552	-11.874945	0.000000	270.941389	1.009388	20.958392	34.314671	0.016605	91.664519
15:06:49.170	1600.000000	1568.442993	200.000000	202.529677	0.236276	0.430351	23.476569	0.666095	319.629912	1100.000000	3.668372	1091.237323	13.000000	31.310585	1.575194	1.812593	6047.540241	-11.880019	0.000000	270.652558	1.009120	18.688121	32.183002	0.016514	91.471851
15:06:49.270	1600.000000	1606.425537	200.000000	199.758962	0.239632	0.495121	23.573218	0.537385	319.578848	1100.000000	3.657856	1128.321506	13.000000	31.787470	1.565994	1.817745	6036.486451	-11.879004	0.000000	270.480138	1.008852	18.874578	34.986017	0.016514	91.751822
15:06:49.370	1600.000000	1585.288330	200.000000	196.988246	0.222682	0.500205	23.588685	0.960817	319.346912	1100.000000	3.648627	1093.297556	13.000000	31.356130	1.528023	1.807441	6055.587357	-11.889154	0.000000	270.337336	1.009120	19.899069	31.942006	0.016560	91.605706
15:06:49.470	1600.000000	1582.967285	200.000000	198.373604	0.232769	0.502582	23.583868	0.593747	319.088858	1100.000000	3.667984	1085.056626	13.000000	31.454230	1.557303	1.807441	6180.029195	-11.872915	0.000000	270.251778	1.009388	19.599918	34.524108	0.016560	91.704041
15:06:49.550	1600.000000	1600.384155	200.000000	198.373604	0.211381	0.482987	23.448452	0.457043	318.933708	1100.000000	3.651373	1101.538485	13.000000	32.462190	1.559650	1.812593	6235.949007	-11.876975	0.000000	270.030794	1.009388	20.771935	34.443776	0.016514	91.616667
15:06:49.650	1600.000000	1567.643921	200.000000	201.144320	0.221438	0.514962	23.485506	1.064113	318.890897	1100.000000	3.646351	1058.273605	13.000000	31.079383	1.560955	1.822897	6052.061062	-11.868855	0.000000	269.756591	1.009388	21.429658	32.587531	0.016514	91.570529
15:06:49.750	1600.000000	1603.849243	200.000000	198.373604	0.226962	0.425596	23.378858	0.485942	318.838447	1100.000000	3.654033	1089.177091	13.000000	31.854023	1.550556	1.817745	6258.385376	-11.872915	0.000000	269.920150	1.009120	19.138897	35.654495	0.016560	91.654532
15:06:49.850	1600.000000	1597.507935	200.000000	199.758962	0.218367	0.478478	23.476904	0.514840	318.614405	1100.000000	3.630726	1089.177091	13.000000	31.452381	1.566458	1.817745	5999.830449	-11.866825	0.000000	269.583267	1.008852	21.003470	34.119579	0.016560	91.704687
15:06:49.950	1600.000000	1615.182617	200.000000	198.373604	0.240644	0.518242	23.521062	1.105923	318.645733	1100.000000	3.643988	1054.153140	13.000000	31.277276	1.519298	1.822897	5978.759810	-11.895244	0.000000	269.454541	1.009388	20.304767	32.670732	0.016514	91.790017
15:06:50.050	1600.000000	1603.849243	200.000000	199.758962	0.221951	0.444535	23.582391	0.363175	318.597136	1100.000000	3.643087	1097.418020	13.000000	31.624804	1.541742	1.812593	6195.022221	-11.852616	0.000000	269.424685	1.008852	19.819159	34.070806	0.016696	91.811013
15:06:50.150	1600.000000	1594.832642	200.000000	196.988246	0.226894	0.455193	23.485314	0.596206	318.247078	1100.000000	3.623213	1074.755464	13.000000	33.107494	1.561488	1.828049	6013.461602	-11.866825	0.000000	268.980340	1.009120	21.048547	34.217125	0.016605	91.790068
15:06:50.250	1600.000000	1581.652832	200.000000	198.373604	0.240181	0.524309	23.687622	1.007546	318.201255	1100.000000	3.642828	1062.394070	13.000000	31.272942	1.523083	1.807441	5920.968527	-11.866825	0.000000	268.987149	1.009120	18.829501	32.128491	0.016650	91.712181
15:06:50.350	1600.000000	1581.965576	200.000000	199.758962	0.224720	0.430105	23.445904	0.283654	317.857138	1100.000000	3.630337	1082.996394	13.000000	32.950438	1.524234	1.822897	6004.242518	-11.869870	0.000000	268.781884	1.009388	21.069037	33.961784	0.016514	91.797784
15:06:50.450	1600.000000	1597.316528	200.000000	199.758962	0.242084	0.456587	23.614534	0.626539	317.740708	1100.000000	3.621538	1072.695232	13.000000	31.392363	1.557938	1.807441	5865.560845	-11.890169	0.000000	268.750560	1.009388	20.554743	33.066655	0.016605	91.703543
15:06:50.569	1600.000000	1592.420166	200.000000	199.758962	0.246179	0.510699	23.460500	1.013694	317.372563	1100.000000	3.629563	1070.634999	13.000000	31.661001	1.508937	1.822897	5872.721588	-11.869870	0.000000	268.387749	1.009120	20.198220	32.151443	0.016514	91.534562
15:06:50.669	1600.000000	1596.296631	200.000000	201.144320	0.217045	0.450684	23.529992	0.283039	317.300104	1100.000000	3.622567	1103.598718	13.000000	31.770947	1.517457	1.807441	5812.338712	-11.862765	0.000000	268.351138	1.009120	19.474930	33.890058	0.016560	91.489648
15:06:50.769	1600.000000	1581.090088	200.000000	199.758962	0.224960	0.465196	23.499005	0.652568	317.292020	1100.000000	3.619175	1089.177091	13.000000	32.174470	1.543149	1.817745	6096.137637	-11.883064	0.000000	268.228175	1.009388	19.628603	35.123730	0.016469	91.497466
15:06:50.869	1600.000000	1593.117920	200.000000	199.758962	0.249192	0.515946	23.607036	1.009595	317.304707	1100.000000	3.634584	1097.418020	13.000000	31.719220	1.511533	1.822897	5987.401840	-11.855661	0.000000	268.073599	1.009120	19.796620	34.719200	0.016560	91.466888
15:06:50.969	1600.000000	1577.598022	200.000000	202.529677	0.230613	0.436664	23.480403	0.287138	317.358964	1100.000000	3.627072	1111.839647	13.000000	30.984209	1.515284	1.828049	6063.307386	-11.884079	0.000000	268.053310	1.009388	20.327306	33.313389	0.016605	91.478494
15:06:51.069	1600.000000	1599.296265	200.000000	199.758962	0.239560	0.472575	23.463759	0.630023	317.453510	1100.000000	3.630634	1101.538485	13.000000	31.887238	1.539873	1.822897	5990.953558	-11.856676	0.000000	267.964443	1.008852	19.843746	33.996212	0.016605	91.509227
15:06:51.169	1600.000000	1570.536743	200.000000	199.758962	0.229993	0.511519	23.511876	1.029886	317.418039	1100.000000	3.638230	1109.779415	13.000000	33.034864	1.498258	1.828049	6281.560636	-11.868855	0.000000	267.844070	1.009388	19.724906	34.466728	0.016560	91.478777
15:06:51.269	1600.000000	1604.235107	200.000000	202.529677	0.232142	0.425268	23.546613	0.340220	317.524981	1100.000000	3.633637	1118.020344	13.000000	31.827835	1.512431	1.812593	5878.817015	-11.870885	0.000000	267.975061	1.008584	20.243298	31.207541	0.016605	91.477297
15:06:51.370	1600.000000	1588.373169	200.000000	199.758962	0.228032	0.483725	23.502126	0.517914	317.421120	1100.000000	3.638229	1103.598718	13.000000	32.267552	1.531241	1.817745	5835.391280	-11.875960	0.000000	267.725387	1.009388	18.884823	32.860087	0.016560	91.478280
15:06:51.470	1600.000000	1622.059937	200.000000	199.758962	0.230278	0.527424	23.492193	1.090961	317.575138	1100.000000	3.643508	1103.598718	13.000000	33.377867	1.485481	1.812593	6376.214587	-11.869870	0.000000	267.614474	1.009120	20.247396	32.205954	0.016605	91.463917
15:06:51.559	1600.000000	1612.383301	200.000000	199.758962	0.232020	0.425022	23.460264	0.454994	317.388429	1100.000000	3.637198	1107.719182	13.000000	32.405830	1.510918	1.817745	6061.823527	-11.869870	0.000000	267.521686	1.009388	20.292473	34.383527	0.016560	91.440748
15:06:51.659	1600.000000	1592.483398	200.000000	198.373604	0.220824	0.487660	23.499269	0.460733	317.386836	1100.000000	3.637498	1093.297556	13.000000	33.626631	1.533232	1.797136	6062.410392	-11.866825	0.000000	267.502792	1.009120	19.194219	32.908860	0.016605	91.480891
15:06:51.760	1600.000000	1627.339355	200.000000	201.144320	0.230911	0.467901	23.496860	1.086657	317.354996	1100.000000	3.640030	1101.538485	13.000000	32.080759	1.480049	1.807441	6322.556160	-11.867840	0.000000	267.304711	1.009120	19.337648	32.791230	0.016560	91.572809
15:06:51.859	1600.000000	1604.492554	200.000000	201.144320	0.232430	0.510699	23.406694	0.552756	317.181217	1100.000000	3.632861	1097.418020	13.000000	33.381863	1.507730	1.761072	6229.491199	-11.861750	0.000000	267.328497	1.009656	19.362236	33.195760	0.016605	91.312401
15:06:51.959	1600.000000	1609.204712	200.000000	199.758962	0.254612	0.478150	23.451678	0.474874	316.978392	1100.000000	3.636766	1091.237323	13.000000	33.691850	1.495999	1.786832	5895.767796	-11.871900	0.000000	267.126124	1.009388	20.001518	31.081305	0.016605	91.564592
15:06:52.059	1600.000000	1613.358521	200.000000	201.144320	0.233227	0.476018	23.496897	1.077435	316.912837	1100.000000	3.634663	1095.357788	13.000000	32.382670	1.516506	1.761072	5946.287368	-11.867840	0.000000	266.891001	1.009388	20.048645	34.343361	0.016605	91.336530
15:06:52.159	1600.000000	1597.890869	200.000000	199.758962	0.234008	0.495531	23.325760	0.631868	316.644123	1100.000000	3.631100	1115.960112	13.000000	33.988860	1.499767	1.755920	5885.392122	-11.891184	0.000000	266.743468	1.009388	20.196171	32.903122	0.016560	91.464696
15:06:52.259	1600.000000	1610.630127	200.000000	199.758962	0.251132	0.485201	23.554096	0.493115	316.631053	1100.000000	3.632601	1099.478253	13.000000	32.468278	1.496792	1.740463	5921.944576	-11.877989	0.000000	266.516441	1.009120	20.417461	34.199911	0.016650	91.608228
15:06:52.359	1600.000000	1610.824707	200.000000	199.758962	0.223109	0.470689	23.390845	1.102644	316.608741	1100.000000	3.643374	1099.478253	13.000000	33.461345	1.505363	1.730159	5947.048333	-11.886109	0.000000	266.384143	1.009120	19.954391	32.455557	0.016514	91.481248
15:06:52.459	1600.000000	1589.698608	200.000000	198.373604	0.233965	0.517094	23.583159	0.679827	316.518777	1100.000000	3.635777	1122.140809	13.000000	31.990278	1.499395	1.725007	6008.678858	-11.875960	0.000000	266.349722	1.009388	19.882677	35.399154	0.016514	91.649039
15:06:52.568	1600.000000	1618.843262	200.000000	199.758962	0.222979	0.499303	23.630718	0.513610	316.474043	1100.000000	3.635733	1109.779415	13.000000	32.206337	1.490301	1.714703	5882.708413	-11.869870	0.000000	266.023584	1.009120	20.419510	32.444081	0.016605	91.539949
15:06:52.668	1600.000000	1611.863159	200.000000	196.988246	0.238069	0.547101	23.394218	1.113916	316.199697	1100.000000	3.647965	1105.658950	13.000000	33.799616	1.512994	1.683790	6264.964775	-11.884079	0.000000	265.904869	1.009120	17.856235	34.231470	0.016560	91.534797
15:06:52.768	1600.000000	1580.028442	200.000000	201.144320	0.231707	0.455193	23.416412	0.552756	316.021273	1100.000000	3.643114	1099.478253	13.000000	31.004178	1.504782	1.688942	5978.647288	-11.865810	0.000000	265.441074	1.009388	19.233150	32.751064	0.016560	91.540874
15:06:52.869	1600.000000	1625.817993	200.000000	199.758962	0.235885	0.481593	23.403992	0.532671	315.821632	1100.000000	3.641697	1111.839647	13.000000	32.134410	1.530615	1.668334	6031.702316	-11.885094	0.000000	265.370148	1.009388	20.243298	33.703573	0.016514	91.553943
15:06:52.968	1600.000000	1620.088989	200.000000	198.373604	0.243026	0.539640	23.443384	1.160645	315.520965	1100.000000	3.638823	1107.719182	13.000000	31.912610	1.484756	1.668334	6049.164212	-11.894229	0.000000	265.113410	1.009120	20.249445	32.246120	0.016469	91.500651
15:06:53.068	1600.000000	1602.243042	200.000000	201.144320	0.224091	0.471673	23.512323	0.369734	315.449951	1100.000000	3.645471	1078.875929	13.000000	31.686505	1.495323	1.652878	6297.621336	-11.870885	0.000000	264.928987	1.009656	21.136654	34.369182	0.016424	91.570778
15:06:53.168	1600.000000	1617.206909	200.000000	196.988246	0.220544	0.496925	23.466385	0.593542	315.225430	1100.000000	3.644226	1118.020344	13.000000	32.436719	1.525231	1.658030	6078.445566	-11.854646	0.000000	264.660952	1.009120	18.876627	35.407761	0.016605	91.714441
15:06:53.268	1600.000000	1620.811157	200.000000	196.988246	0.236504	0.539313	23.409165	1.065547	314.911017	1100.000000	3.629245	1091.237323	13.000000	31.897261	1.491718	1.642573	5964.823830	-11.871900	0.000000	264.326921	1.009120	19.354040	32.263334	0.016605	91.754230
15:06:53.368	1600.000000	1616.422852	200.000000	201.144320	0.223381	0.479872	23.439993	0.366249	314.886739	1100.000000	3.648688	1089.177091	13.000000	31.776740	1.503036	1.642573	6226.231217	-11.865810	0.000000	264.177715	1.008584	19.050791	35.112254	0.016469	91.726278
15:06:53.468	1600.000000	1610.824707	200.000000	199.758962	0.220457	0.497499	23.479172	0.783328	314.849748	1100.000000	3.635683	1124.201042	13.000000	32.777592	1.525740	1.637421	6113.100165	-11.891184	0.000000	263.956833	1.009388	20.005616	32.472771	0.016560	91.850088
15:06:53.558	1600.000000	1596.742676	200.000000	199.758962	0.238724	0.465442	23.368875	0.740698	314.973774	1100.000000	3.633836	1101.538485	13.000000	31.622447	1.496819	1.637421	6084.822801	-11.879004	0.000000	263.625711	1.009656	17.712806	34.438038	0.016469	91.805533
15:06:53.658	1600.000000	1614.856689	200.000000	202.529677	0.213186	0.499959	23.466050	0.709340	315.247694	1100.000000	3.651906	1099.478253	13.000000	31.613552	1.504689	1.637421	6193.711955	-11.880019	0.000000	263.904064	1.009388	20.433853	31.442799	0.016650	91.944626
15:06:53.758	1600.000000	1604.557007	200.000000	198.373604	0.224929	0.560219	23.605800	0.904660	315.240555	1100.000000	3.641647	1122.140809	13.000000	33.165239	1.487117	1.637421	6200.665646	-11.885094	0.000000	263.468335	1.009656	19.319207	33.072393	0.016560	92.054855
15:06:53.858	1600.000000	1584.095581	200.000000	201.144320	0.228077	0.476592	23.462770	0.611988	315.415613	1100.000000	3.640659	1097.418020	13.000000	30.828894	1.502933	1.642573	5949.677791	-11.870885	0.000000	263.329381	1.009388	20.315012	32.401046	0.016650	92.269842
15:06:53.958	1600.000000	1609.010498	200.000000	199.758962	0.237647	0.500368	23.549305	1.014719	315.426719	1100.000000	3.652891	1113.899880	13.000000	31.459072	1.535571	1.642573	6214.381731	-11.856676	0.000000	263.306989	1.009388	19.472881	34.044985	0.016696	92.251583
15:06:54.058	1600.000000	1600.576172	200.000000	199.758962	0.227832	0.545872	23.398442	0.890313	315.350196	1100.000000	3.641345	1111.839647	13.000000	31.903731	1.495291	1.632269	6356.196791	-11.726762	0.000000	263.025272	1.008852	19.362236	32.366618	0.016514	92.120227
15:06:54.158	1600.000000	1587.616577	200.000000	201.144320	0.229114	0.504386	23.548150	0.491270	315.347995	1100.000000	3.650057	1105.658950	13.000000	32.352031	1.506220	1.652878	6296.484933	-11.873930	0.000000	262.844714	1.008852	18.700415	33.746608	0.016560	92.351256
15:06:54.258	1600.000000	1602.885254	200.000000	196.988246	0.234476	0.497827	23.450010	1.148348	315.384918	1100.000000	3.650110	1109.779415	13.000000	31.757973	1.530898	1.637421	6459.901173	-11.870885	0.000000	262.467560	1.009656	20.173632	34.954458	0.016560	92.439504
15:06:54.358	1600.000000	1601.409058	200.000000	201.144320	0.229802	0.454865	23.553949	0.356412	315.310445	1100.000000	3.647742	1089.177091	13.000000	31.319521	1.512249	1.647726	6470.577194	-11.882049	0.000000	262.344786	1.009120	21.007568	34.116710	0.016514	92.658852
15:06:54.458	1600.000000	1586.546143	200.000000	199.758962	0.234496	0.556776	23.621782	0.665890	315.034160	1100.000000	3.650445	1109.779415	13.000000	31.282224	1.509062	1.627117	6072.796511	-11.894229	0.000000	262.100058	1.009388	20.263788	32.937550	0.016560	92.731532
15:06:54.578	1600.000000	1595.532593	200.000000	198.373604	0.242417	0.481019	23.661090	1.004062	314.808743	1100.000000	3.640101	1101.538485	13.000000	33.193152	1.485610	1.637421	6449.276779	-11.872915	0.000000	261.936527	1.008852	20.007665	30.874737	0.016605	93.022353
15:06:54.678	1600.000000	1566.231934	200.000000	199.758962	0.231359	0.518078	23.677959	0.335712	314.582830	1100.000000	3.650358	1087.116858	13.000000	31.203880	1.537050	1.642573	6061.931854	-11.860735	0.000000	261.508400	1.009388	20.185926	35.057742	0.016605	92.860469
15:06:54.778	1600.000000	1600.896606	200.000000	201.144320	0.240141	0.570714	23.558775	0.820629	313.986407	1100.000000	3.646710	1120.080577	13.000000	32.233883	1.500747	1.621965	5923.973550	-11.876975	0.000000	261.311720	1.009388	20.540400	33.608896	0.016605	93.145178
15:06:54.878	1600.000000	1598.720947	200.000000	196.988246	0.239095	0.489956	23.465017	0.542304	313.748818	1100.000000	3.639026	1105.658950	13.000000	32.623729	1.519238	1.637421	6056.398782	-11.879004	0.000000	260.935451	1.009120	19.911363	34.676165	0.016424	93.097811
15:06:54.978	1600.000000	1599.936035	200.000000	199.758962	0.250256	0.512667	23.573050	0.966350	313.280003	1100.000000	3.655808	1099.478253	13.000000	31.854798	1.549256	1.632269	6111.447014	-11.887124	0.000000	260.510491	1.009656	19.999469	34.713462	0.016514	93.247086
15:06:55.078	1600.000000	1596.296631	200.000000	202.529677	0.232850	0.545954	23.619425	0.835796	312.929976	1100.000000	3.649669	1103.598718	13.000000	31.775652	1.511405	1.637421	6015.311363	-11.883064	0.000000	260.432706	1.009120	18.579525	32.951895	0.016650	93.315535
15:06:55.178	1600.000000	1601.922363	200.000000	195.602888	0.235216	0.520783	23.614805	0.612397	312.739307	1100.000000	3.646793	1091.237323	13.000000	31.558342	1.522870	1.621965	6060.755447	-11.869870	0.000000	260.061752	1.008852	20.437951	33.382245	0.016605	93.286789
15:06:55.278	1600.000000	1605.200806	200.000000	201.144320	0.220620	0.491432	23.320342	1.204300	312.395352	1100.000000	3.648982	1082.996394	13.000000	31.942774	1.541956	1.637421	6288.318205	-11.886109	0.000000	260.015267	1.009120	17.499712	34.001950	0.016469	93.216979
15:06:55.379	1600.000000	1601.665649	200.000000	202.529677	0.238098	0.532426	23.447333	0.250861	312.318082	1100.000000	3.642586	1078.875929	13.000000	31.804149	1.532151	1.616813	6090.381431	-11.869870	0.000000	259.669964	1.008317	19.472881	30.914903	0.016605	93.483722
15:06:55.479	1600.000000	1582.528809	200.000000	198.373604	0.249612	0.563827	23.537650	0.867973	312.237066	1100.000000	3.637392	1111.839647	13.000000	31.628031	1.517984	1.621965	5900.683653	-11.896259	0.000000	259.426395	1.009120	19.810963	31.970696	0.016560	93.520786
