Aalto University
Internal Combustion Engine Laboratory
Engine: 44AWI
Project: Hercules
Reference: RCP Test Run
Operator: Jari
2017.05.23

Time(hh:mm:ss)	SpeedSet(rpm)	SpeedMea(rpm)	TorqSet(Nm)	TorqMea(Nm)	InManPSet(bar)	InManPMea(bar)	InManTMea(C)	ExManPMea(bar)	ExManTMea(C)	FRailPSet(bar)	FRailPCtrl(V)	FRailPMea(bar)	InjStrtSet(deg)	InjQuantSet(mg)	VGTPosSet(V)	VGTPosMea(V)	FMfClc(g/h)	AFRMea(AFR)	NOxMea(Vol%)	ExAirTMea(C)	AmbPMea(bar)	AmbRHMea(%RH)	AmbTMea(C)	IntPMea(bard)	ChargeAirTMea(C)	
15:19:11.964	1600.000000	1612.187988	200.000000	196.988246	0.276169	0.106501	26.935310	0.434704	385.657374	1100.000000	3.564382	1097.418020	-4.000000	36.285910	3.927018	3.961019	6323.269298	-11.871900	0.000000	310.981866	1.009120	16.940340	35.577032	0.016514	81.468092
15:19:12.035	1600.000000	1598.401611	200.000000	199.758962	0.275136	0.052389	26.962928	-0.121537	386.801965	1100.000000	3.569660	1070.634999	-4.000000	36.817121	3.925527	3.971324	6167.546427	-11.859720	0.000000	312.151974	1.009923	17.718953	36.300021	0.016696	81.241770
15:19:12.135	1600.000000	1611.603516	200.000000	201.144320	0.275166	0.071984	26.793086	0.102476	388.006769	1100.000000	3.570390	1093.297556	-4.000000	36.111278	3.943242	3.971324	6147.764818	-11.865810	0.000000	313.237244	1.009388	19.782277	35.840980	0.016560	80.911015
15:19:12.235	1600.000000	1614.139771	200.000000	202.529677	0.275592	0.107074	26.756906	0.503773	389.406547	1100.000000	3.555667	1087.116858	-4.000000	36.267850	3.914473	3.961019	6216.936571	-11.873930	0.000000	314.460140	1.010191	18.600015	33.238795	0.016605	80.602549
15:19:12.335	1600.000000	1627.935425	200.000000	201.144320	0.274834	0.045912	26.779746	-0.139368	390.824851	1100.000000	3.565495	1064.454302	-4.000000	36.125910	3.921119	3.971324	6136.631500	-11.881034	0.000000	315.581880	1.009120	18.792619	33.967522	0.016560	80.304907
15:19:12.435	1600.000000	1607.458618	200.000000	199.758962	0.269090	0.061489	26.746820	0.113338	392.376176	1100.000000	3.561589	1101.538485	-4.000000	35.757458	3.937792	2.626625	6278.496890	-11.890169	0.000000	316.794951	1.009923	18.983174	33.832678	0.016696	80.041033
15:19:12.535	1600.000000	1609.593262	200.000000	199.758962	0.276275	0.107812	26.589330	0.096737	393.818512	1100.000000	3.548240	1115.960112	-4.000000	36.270110	3.905252	3.950715	6462.830768	-11.880019	0.000000	317.848785	1.009120	18.237345	35.556949	0.016560	79.612029
15:19:12.635	1600.000000	1613.293579	200.000000	196.988246	0.269574	0.070180	26.732457	0.035251	395.740643	1100.000000	3.565365	1101.538485	-4.000000	36.691336	3.909182	3.981628	6568.168882	-11.868855	0.000000	319.310920	1.008852	18.845893	33.287568	0.016650	79.433323
15:19:12.735	1600.000000	1599.936035	200.000000	201.144320	0.274187	0.074935	26.601031	0.567308	397.222154	1100.000000	3.573305	1099.478253	-4.000000	36.262314	3.931065	3.971324	6530.973970	-11.879004	0.000000	320.281984	1.009120	18.761884	35.344643	0.016560	79.229966
15:19:12.676	1600.000000	1591.469727	200.000000	199.758962	0.277423	-0.041979	26.507345	-0.071734	398.927186	1100.000000	3.566823	1124.201042	-4.000000	36.659045	3.911332	3.986780	6559.749898	-11.870885	0.000000	321.555677	1.009656	18.417656	35.780731	0.016514	78.978480
15:19:12.776	1600.000000	1601.986328	200.000000	201.144320	0.269169	0.100269	26.526718	0.074602	400.595314	1100.000000	3.565835	1105.658950	-4.000000	36.241651	3.911422	3.955867	6803.621922	-11.873930	0.000000	322.948220	1.008852	18.985223	33.930224	0.016514	78.656929
15:19:12.876	1600.000000	1594.006714	200.000000	201.144320	0.260095	0.060997	26.454271	0.576531	402.126582	1100.000000	3.579183	1130.381739	-4.000000	36.332176	3.846005	3.981628	6914.238575	-11.671955	0.000000	324.002936	1.008852	17.298912	33.703573	0.016696	78.524556
15:19:12.976	1600.000000	1599.871948	200.000000	194.217531	0.264495	0.089447	26.460277	-0.038942	403.796227	1100.000000	3.571157	1093.297556	-4.000000	35.647967	3.911225	3.961019	6880.845073	-11.884079	0.000000	325.382040	1.009388	18.444292	34.549929	0.016514	78.263427
15:19:13.076	1600.000000	1584.848755	200.000000	203.915035	0.271983	0.101335	26.145752	0.159862	405.583650	1100.000000	3.585020	1113.899880	-4.000000	35.642791	3.889975	3.971324	6733.892880	-11.867840	0.000000	326.718518	1.009388	19.302815	35.169634	0.016605	77.812245
15:19:13.176	1600.000000	1593.688843	200.000000	202.529677	0.257564	0.087479	26.230303	-0.034228	406.982667	1100.000000	3.567464	1120.080577	-4.000000	34.733454	3.902135	3.971324	6782.077515	-11.879004	0.000000	327.969942	1.009120	18.028349	33.657669	0.016514	77.579301
15:19:13.276	1600.000000	1600.896606	200.000000	199.758962	0.273122	0.062719	26.361093	0.636377	408.678174	1100.000000	3.578065	1076.815696	-4.000000	35.417084	3.907695	3.976476	6859.664718	-11.884079	0.000000	329.367509	1.008584	17.981223	36.165177	0.016469	77.280517
15:19:13.376	1600.000000	1582.779419	200.000000	202.529677	0.271209	0.077887	26.105713	-0.008609	410.225642	1100.000000	3.582571	1115.960112	-4.000000	35.591154	3.900301	3.986780	6778.339800	-11.865810	0.000000	330.458579	1.009120	17.516104	36.807834	0.016605	77.004742
15:19:13.476	1600.000000	1589.572388	200.000000	196.988246	0.263805	0.103631	26.039309	0.608503	411.433345	1100.000000	3.560810	1076.815696	-4.000000	35.660712	3.885846	3.966171	6768.944829	-11.871900	0.000000	331.580697	1.009388	18.729101	35.591377	0.016560	76.923254
15:19:13.760	1600.000000	1595.787109	200.000000	199.758962	0.265475	0.049027	26.252009	-0.175645	412.654741	1100.000000	3.580081	1066.514534	-4.000000	35.981404	3.890955	3.986780	6611.827331	-11.869870	0.000000	332.783103	1.009120	17.989418	33.316258	0.016741	76.769566
15:19:13.860	1600.000000	1590.457153	200.000000	199.758962	0.271486	0.075181	25.876140	0.127480	413.570396	1100.000000	3.560208	1091.237323	-4.000000	36.120672	3.903057	3.961019	6939.954080	-11.874945	0.000000	333.736084	1.008852	18.532398	35.513914	0.016514	76.271896
15:19:13.960	1600.000000	1594.070068	200.000000	196.988246	0.264995	-0.106585	25.981681	0.093048	414.630496	1100.000000	3.552696	1091.237323	-4.000000	36.361324	3.873782	3.945563	6855.042307	-11.868855	0.000000	334.839752	1.008852	17.298912	37.243922	0.016424	75.949017
15:19:14.061	1600.000000	1593.308105	200.000000	198.373604	0.269954	0.108468	26.020960	0.404985	415.578772	1100.000000	3.563297	1056.213372	-4.000000	36.257629	3.883702	3.966171	6695.099085	-11.872915	0.000000	336.014364	1.008584	16.309254	35.376202	0.016514	75.785781
15:19:14.161	1600.000000	1590.836670	200.000000	198.373604	0.274779	0.050421	25.845873	-0.063741	416.509263	1100.000000	3.562567	1107.719182	-4.000000	35.709205	3.783177	3.986780	6830.664314	-11.866825	0.000000	337.048634	1.009388	18.759835	35.591377	0.016605	75.683137
15:19:14.261	1600.000000	1599.424072	200.000000	198.373604	0.267840	0.087151	25.773571	0.051237	417.345060	1100.000000	3.542865	1080.936161	-4.000000	36.729699	3.882448	3.966171	6802.682300	-11.862765	0.000000	338.109448	1.009120	19.142995	35.898360	0.016560	75.372192
15:19:14.360	1600.000000	1584.095581	200.000000	199.758962	0.280254	0.109862	25.819254	0.385310	418.195238	1100.000000	3.567115	1136.562436	-4.000000	36.296458	3.851712	3.981628	6715.278396	-11.793749	0.000000	339.254198	1.008852	18.223002	32.188740	0.016605	75.163257
15:19:14.460	1600.000000	1597.635498	200.000000	199.758962	0.263838	0.075673	25.568637	0.007173	418.863817	1100.000000	3.553251	1093.297556	-4.000000	35.973145	3.867476	3.966171	6563.833352	-11.869870	0.000000	339.991562	1.009388	18.991370	33.637586	0.016514	74.918643
15:19:14.561	1600.000000	1597.571777	200.000000	201.144320	0.274447	0.054029	25.775726	0.632073	419.668767	1100.000000	3.581793	1066.514534	-4.000000	36.881195	3.878707	3.976476	6681.559316	-11.882049	0.000000	340.984904	1.009388	17.827549	36.698812	0.016424	74.784482
15:19:14.660	1600.000000	1591.533081	200.000000	201.144320	0.269847	0.111666	25.635968	-0.125227	420.269474	1100.000000	3.561405	1087.116858	-4.000000	36.570020	3.861010	3.976476	6719.254587	-11.889154	0.000000	342.041340	1.009656	18.337745	32.969109	0.016605	74.384121
15:19:14.731	1600.000000	1603.977905	200.000000	199.758962	0.278595	0.106992	25.595032	0.050828	421.403703	1100.000000	3.546339	1060.333837	-4.000000	36.298732	3.847258	3.971324	6789.791867	-11.843481	0.000000	342.936033	1.009120	18.052937	32.320714	0.016650	74.478862
15:19:14.831	1600.000000	1600.448120	200.000000	196.988246	0.280550	0.070918	25.575912	0.339606	422.222765	1100.000000	3.554708	1093.297556	-4.000000	36.590767	3.874647	3.976476	6702.882371	-11.865810	0.000000	343.856990	1.009120	17.932047	32.860087	0.016605	74.029805
15:19:14.931	1600.000000	1604.685669	200.000000	201.144320	0.288111	0.079363	25.500170	-0.060462	423.222860	1100.000000	3.539105	1060.333837	-4.000000	36.448299	3.873096	3.971324	6640.105734	-11.872915	0.000000	344.963162	1.009388	17.716904	35.820897	0.016514	74.014693
15:19:15.031	1600.000000	1606.748291	200.000000	199.758962	0.293370	0.129047	25.468282	0.156173	424.044911	1100.000000	3.553655	1074.755464	-4.000000	36.535314	3.854138	3.986780	6838.377862	-11.867840	0.000000	345.763447	1.008852	17.993516	35.594246	0.016560	73.830473
15:19:15.131	1600.000000	1601.729980	200.000000	198.373604	0.277395	0.044436	25.420063	0.047958	424.781671	1100.000000	3.535241	1111.839647	-4.000000	36.700864	3.856289	3.966171	6544.027498	-11.873930	0.000000	346.778008	1.009120	19.015958	33.881451	0.016560	73.637116
15:19:15.232	1600.000000	1607.846436	200.000000	201.144320	0.289597	0.096498	25.212913	0.134653	425.424516	1100.000000	3.539747	1058.273605	-4.000000	36.302158	3.881482	3.971324	6618.367018	-11.880019	0.000000	347.398212	1.009388	18.054986	36.059024	0.016605	73.501438
15:19:15.332	1600.000000	1607.975464	200.000000	199.758962	0.286339	0.124374	25.349749	0.092023	426.174646	1100.000000	3.557731	1095.357788	-4.000000	37.083745	3.838071	3.950715	6733.143690	-11.894229	0.000000	348.387527	1.008852	17.727149	33.752346	0.016514	73.346017
15:19:15.432	1600.000000	1593.562134	200.000000	199.758962	0.307909	0.053045	25.223864	0.003279	426.880265	1100.000000	3.529703	1115.960112	-4.000000	36.423511	3.861641	3.986780	6653.771676	-11.865810	0.000000	349.213490	1.008584	17.364479	32.504330	0.016514	73.155390
15:19:15.532	1600.000000	1606.232178	200.000000	201.144320	0.286956	0.109862	25.160220	0.249427	427.588656	1100.000000	3.546313	1066.514534	-4.000000	36.449270	3.876449	3.966171	6672.078765	-11.858705	0.000000	350.070673	1.009120	17.397263	35.643019	0.016560	72.824000
15:19:15.632	1600.000000	1607.587891	200.000000	199.758962	0.300439	0.077559	25.161795	0.106780	428.593328	1100.000000	3.557085	1111.839647	-4.000000	36.757216	3.839843	4.002236	6575.543707	-11.872915	0.000000	350.956593	1.009120	17.977125	33.382245	0.016605	73.018638
15:19:15.754	1600.000000	1602.628296	200.000000	198.373604	0.294495	0.090267	25.183222	-0.010248	429.624003	1100.000000	3.531632	1126.261274	-4.000000	36.152626	3.866706	3.986780	6826.623036	-11.881034	0.000000	351.942611	1.009120	17.993516	36.409043	0.016560	72.747861
15:19:15.854	1600.000000	1593.371460	200.000000	202.529677	0.294406	0.089365	25.271749	0.246352	430.655629	1100.000000	3.553393	1068.574767	-4.000000	36.849485	3.850031	3.991932	6879.652064	-11.855661	0.000000	352.907603	1.009388	18.618456	35.665971	0.016605	72.769542
15:19:15.954	1600.000000	1608.298828	200.000000	199.758962	0.276693	0.072476	25.201871	0.134038	431.704034	1100.000000	3.562191	1107.719182	-4.000000	35.503501	3.855031	3.976476	6949.171410	-11.866825	0.000000	353.859154	1.009388	18.690170	35.657364	0.016560	72.455140
15:19:16.054	1600.000000	1608.427979	200.000000	199.758962	0.291905	0.077887	25.004560	0.083620	432.653009	1100.000000	3.533133	1120.080577	-4.000000	35.995691	3.853740	4.012540	6879.824094	-11.890169	0.000000	354.611038	1.009388	19.038497	34.575750	0.016605	72.336199
15:19:16.154	1600.000000	1605.780884	200.000000	203.915035	0.301231	0.083134	24.957783	-0.018446	433.686721	1100.000000	3.551717	1078.875929	-4.000000	36.242353	3.843705	3.971324	7046.902343	-11.893214	0.000000	355.599710	1.009656	18.729101	34.108103	0.016469	72.214286
15:19:16.254	1600.000000	1621.994263	200.000000	198.373604	0.292250	0.059030	25.011164	0.132604	434.751069	1100.000000	3.559056	1101.538485	-4.000000	35.915759	3.844342	3.997084	6945.845375	-11.862765	0.000000	356.389807	1.009388	19.118407	35.393416	0.016560	71.929064
15:19:16.354	1600.000000	1601.152832	200.000000	195.602888	0.296676	0.101171	24.885781	0.205157	435.825814	1100.000000	3.538411	1126.261274	-4.000000	35.905439	3.845342	3.991932	7034.089103	-11.877989	0.000000	357.383605	1.007781	18.378725	35.410630	0.016424	71.861354
15:19:16.454	1600.000000	1593.371460	200.000000	199.758962	0.282206	0.067966	24.904771	-0.197370	436.597517	1100.000000	3.548926	1089.177091	-4.000000	36.595862	3.830880	3.986780	7113.259061	-11.901333	0.000000	358.263152	1.009388	18.696317	34.891340	0.016560	71.715072
15:19:16.554	1600.000000	1621.468140	200.000000	202.529677	0.289971	0.117651	24.820809	0.622645	437.643664	1100.000000	3.562446	1097.418020	-4.000000	35.930411	3.850292	3.971324	7129.710818	-11.888139	0.000000	359.046424	1.009656	17.350136	34.300326	0.016514	71.562007
15:19:16.654	1600.000000	1608.104736	200.000000	198.373604	0.291012	0.070672	24.662828	0.023159	438.276827	1100.000000	3.544547	1144.803366	-4.000000	35.852070	3.832404	3.966171	7080.810417	-11.872915	0.000000	359.861610	1.009923	18.362333	33.703573	0.016560	71.321707
15:19:16.720	1600.000000	1603.334839	200.000000	203.915035	0.291489	0.115847	24.848535	-0.044270	439.011629	1100.000000	3.548109	1136.562436	-4.000000	36.302451	3.856647	3.981628	7184.750284	-11.873930	0.000000	360.717910	1.009388	17.915655	37.074651	0.016560	71.388610
15:19:16.820	1600.000000	1620.548462	200.000000	199.758962	0.293215	0.093628	24.673038	0.250451	439.585956	1100.000000	3.573561	1118.020344	-4.000000	36.513895	3.832671	3.971324	6983.309093	-11.846526	0.000000	361.325919	1.009388	18.563133	35.123730	0.016560	71.109827
15:19:16.920	1600.000000	1607.264771	200.000000	199.758962	0.293038	0.073214	24.748700	0.184047	440.164339	1100.000000	3.572830	1155.104528	-4.000000	35.751916	3.854697	3.961019	6810.797864	-11.881034	0.000000	362.207551	1.009120	16.032641	35.115123	0.016514	70.936144
15:19:17.020	1600.000000	1603.913452	200.000000	201.144320	0.290748	0.172255	24.650074	0.019880	440.451228	1100.000000	3.565834	1148.923830	-4.000000	35.729598	3.843982	3.981628	7024.965467	-11.863780	0.000000	362.900438	1.009388	17.477173	36.142225	0.016560	70.946108
15:19:17.120	1600.000000	1603.720703	200.000000	203.915035	0.293679	0.069606	24.342182	0.037096	440.668440	1100.000000	3.587423	1101.538485	-4.000000	36.582473	3.832393	3.966171	6897.436171	-11.891184	0.000000	363.476197	1.009120	18.811060	34.059330	0.016560	70.733883
15:19:17.220	1600.000000	1606.942017	200.000000	196.988246	0.298071	0.051077	24.547919	0.150025	440.881433	1100.000000	3.588667	1132.441971	-4.000000	34.998122	3.883808	3.991932	7103.267535	-11.871900	0.000000	364.165853	1.009120	17.866480	34.354837	0.016469	70.667080
15:19:17.320	1600.000000	1596.742676	200.000000	202.529677	0.292192	0.103959	24.572039	0.236310	441.086312	1100.000000	3.567077	1138.622668	-4.000000	36.047102	3.834228	3.971324	7001.011165	-11.884079	0.000000	364.790026	1.008584	17.585769	34.463859	0.016469	70.549026
15:19:17.420	1600.000000	1602.628296	200.000000	203.915035	0.294624	0.073050	24.422941	-0.103912	440.910901	1100.000000	3.583944	1095.357788	-4.000000	35.864294	3.821659	3.981628	6949.647801	-11.648611	0.000000	365.098459	1.008852	17.569377	36.038941	0.016560	70.393670
15:19:17.520	1600.000000	1604.363770	200.000000	202.529677	0.298224	0.056816	24.465887	0.090588	440.950823	1100.000000	3.589996	1132.441971	-4.000000	34.977453	3.846226	3.976476	6778.611976	-11.895244	0.000000	365.647287	1.009388	17.759933	33.953177	0.016605	70.279544
15:19:17.620	1600.000000	1606.361206	200.000000	201.144320	0.287364	0.097400	24.376466	0.234670	440.906213	1100.000000	3.569779	1122.140809	-4.000000	35.825315	3.829813	3.976476	6803.890825	-11.867840	0.000000	366.216784	1.009656	18.651239	33.540040	0.016650	70.330468
15:19:17.777	1600.000000	1592.166504	200.000000	201.144320	0.288332	0.073214	24.403182	0.009837	441.039892	1100.000000	3.589479	1091.237323	-4.000000	35.849329	3.818774	3.955867	6802.234007	-11.862765	0.000000	366.652605	1.009120	17.950488	32.363749	0.016605	70.168366
15:19:17.877	1600.000000	1606.942017	200.000000	196.988246	0.280476	0.068540	24.364599	0.168880	441.237159	1100.000000	3.586603	1118.020344	-4.000000	34.963255	3.837159	3.986780	6893.805803	-11.854646	0.000000	367.259774	1.009388	18.864333	35.637281	0.016605	70.106326
15:19:17.977	1600.000000	1593.308105	200.000000	201.144320	0.287528	0.198654	24.135970	0.030332	441.508659	1100.000000	3.571709	1103.598718	-4.000000	35.625118	3.823841	3.966171	6932.348983	-11.912498	0.000000	367.716078	1.008317	18.368480	34.624523	0.016514	70.024507
15:19:18.077	1600.000000	1588.183960	200.000000	201.144320	0.280336	0.103631	24.220193	0.264183	441.859599	1100.000000	3.585486	1089.177091	-4.000000	35.785280	3.819078	3.976476	7049.563801	-11.871900	0.000000	368.215665	1.009656	17.956635	34.816746	0.016514	69.837354
15:19:18.177	1600.000000	1600.960571	200.000000	198.373604	0.275323	0.036237	24.306817	0.103910	442.388839	1100.000000	3.579176	1097.418020	-4.000000	36.360641	3.886934	3.976476	6972.628144	-11.871900	0.000000	368.934285	1.008852	19.058987	34.105234	0.016560	69.780344
15:19:18.277	1600.000000	1592.610229	200.000000	201.144320	0.267604	0.074361	24.030426	-0.025825	442.672621	1100.000000	3.571664	1072.695232	-4.000000	35.620937	3.843685	3.976476	6984.287642	-11.890169	0.000000	369.485142	1.009120	18.761884	35.402023	0.016605	69.689155
15:19:18.377	1600.000000	1622.257446	200.000000	202.529677	0.280531	0.127243	23.981544	0.631663	443.141975	1100.000000	3.575226	1064.454302	-4.000000	36.465898	3.807482	3.986780	6977.204207	-11.870885	0.000000	369.942809	1.009388	19.862187	34.635999	0.016560	69.455968
15:19:18.477	1600.000000	1601.922363	200.000000	198.373604	0.272951	0.054766	24.083133	-0.040171	443.440739	1100.000000	3.561619	1033.550816	-4.000000	35.820342	3.822819	3.961019	7044.366353	-11.870885	0.000000	370.569461	1.008852	16.393262	34.363444	0.016560	69.438519
15:19:18.577	1600.000000	1592.039673	200.000000	201.144320	0.280365	0.072066	23.976187	0.033612	443.794443	1100.000000	3.554880	1078.875929	-4.000000	35.626362	3.849327	3.981628	7161.336899	-11.879004	0.000000	371.073025	1.009656	18.913509	36.067631	0.016514	69.498677
15:19:18.677	1600.000000	1621.139648	200.000000	201.144320	0.282488	0.125850	24.032965	0.080136	444.062043	1100.000000	3.535179	1093.297556	-4.000000	36.133896	3.812339	3.955867	6965.175374	-11.871900	0.000000	371.512569	1.009120	19.065134	34.710593	0.016514	69.225339
15:19:18.750	1600.000000	1601.729980	200.000000	196.988246	0.277472	0.062227	23.912924	0.015371	444.222708	1100.000000	3.554192	1070.634999	-4.000000	36.340238	3.817940	3.991932	7090.854585	-11.871900	0.000000	372.215282	1.008584	16.973124	34.509763	0.016560	69.219307
15:19:18.850	1600.000000	1592.673828	200.000000	202.529677	0.286072	0.075017	23.867476	0.499878	444.424818	1100.000000	3.560244	1087.116858	-4.000000	35.603239	3.844745	3.961019	7045.790100	-11.873930	0.000000	372.533859	1.009120	17.323500	35.482355	0.016560	69.135172
15:19:18.950	1600.000000	1584.283813	200.000000	199.758962	0.284592	0.301959	23.975942	0.001639	444.503671	1100.000000	3.547410	1103.598718	-4.000000	36.303919	3.812437	3.986780	6947.577272	-11.866825	0.000000	373.026656	1.009120	19.526154	33.913010	0.016560	68.918200
15:19:19.050	1600.000000	1607.523193	200.000000	199.758962	0.279526	0.088135	23.797137	0.003484	444.484074	1100.000000	3.553890	1089.177091	-4.000000	36.773023	3.816217	3.971324	6990.618645	-11.891184	0.000000	373.388699	1.008317	17.702561	34.191304	0.016514	68.893704
15:19:19.150	1600.000000	1598.273804	200.000000	203.915035	0.292476	0.060342	23.912284	0.556855	444.716541	1100.000000	3.561744	1099.478253	-4.000000	35.924933	3.937062	3.986780	6997.296335	-11.877989	0.000000	373.945640	1.009923	17.618553	35.668840	0.016560	69.065342
15:19:19.250	1600.000000	1604.621460	200.000000	199.758962	0.285786	-0.007298	23.803139	-0.084031	444.658747	1100.000000	3.554232	1099.478253	-4.000000	36.337557	3.838071	4.007388	6899.050679	-11.870885	0.000000	374.287418	1.009388	18.786472	35.608591	0.016696	68.841093
15:19:19.350	1600.000000	1601.537354	200.000000	196.988246	0.283140	0.075509	23.765728	0.073372	444.668606	1100.000000	3.558910	1095.357788	-4.000000	36.715738	3.822027	3.991932	7100.704303	-11.869870	0.000000	374.765074	1.009120	17.063279	35.972954	0.016605	68.758704
15:19:19.450	1600.000000	1604.235107	200.000000	199.758962	0.293413	0.072804	23.654419	0.537590	444.771610	1100.000000	3.558867	1107.719182	-4.000000	35.881288	3.782084	3.986780	6876.861899	-11.880019	0.000000	375.041864	1.009388	17.395214	35.643019	0.016514	68.677659
15:19:19.550	1600.000000	1592.166504	200.000000	201.144320	0.292211	0.190866	23.699879	-0.035252	444.970137	1100.000000	3.556591	1101.538485	-4.000000	35.688730	3.817997	4.007388	6748.794298	-11.869870	0.000000	375.329242	1.009120	19.599918	34.615916	0.016469	68.566582
15:19:19.650	1600.000000	1601.152832	200.000000	199.758962	0.290126	0.058702	23.668941	0.048778	444.876781	1100.000000	3.562900	1103.598718	-4.000000	36.110954	3.814490	3.986780	6897.255824	-11.863780	0.000000	375.917536	1.009388	18.182023	32.584662	0.016786	68.373822
15:19:19.737	1600.000000	1608.040161	200.000000	203.915035	0.291334	0.076657	23.516192	0.549682	444.824972	1100.000000	3.560196	1109.779415	-4.000000	35.644075	3.876174	3.976476	6869.800745	-11.888139	0.000000	376.041874	1.009388	17.532496	33.267485	0.016469	68.443586
15:19:19.837	1600.000000	1609.658081	200.000000	199.758962	0.291587	0.206033	23.487973	-0.073374	444.844440	1100.000000	3.561440	1107.719182	-4.000000	35.643026	3.812158	4.017692	6742.070879	-11.870885	0.000000	376.326988	1.008584	19.155289	35.416368	0.016514	68.302720
15:19:19.937	1600.000000	1599.615967	200.000000	201.144320	0.300114	0.082970	23.480378	-0.000616	444.843370	1100.000000	3.565088	1107.719182	-4.000000	36.694063	3.818442	3.966171	6820.032846	-11.894229	0.000000	376.748965	1.008852	18.081623	33.081000	0.016560	68.084670
15:19:20.037	1600.000000	1603.913452	200.000000	203.915035	0.290644	0.071082	23.444159	0.462987	445.002740	1100.000000	3.564787	1109.779415	-4.000000	35.538386	3.886610	3.991932	6807.632304	-11.871900	0.000000	377.182442	1.009120	19.175779	33.892927	0.016560	68.297640
15:19:20.137	1600.000000	1599.232422	200.000000	196.988246	0.291304	0.061981	23.473049	0.070298	445.065217	1100.000000	3.565436	1101.538485	-4.000000	35.577611	3.828787	3.971324	6885.768815	-11.884079	0.000000	377.461366	1.009388	18.296766	35.766386	0.016514	68.041293
15:19:20.237	1600.000000	1606.425537	200.000000	201.144320	0.300370	0.099040	23.397669	0.069478	445.165296	1100.000000	3.567196	1107.719182	-4.000000	36.569251	3.820928	3.966171	7029.371050	-11.889154	0.000000	377.798839	1.008852	17.409557	33.729394	0.016560	67.889854
15:19:20.337	1600.000000	1611.863159	200.000000	199.758962	0.288573	0.091415	23.344614	0.275251	445.253248	1100.000000	3.563547	1109.779415	-4.000000	35.808142	3.813589	3.976476	6804.521555	-11.870885	0.000000	378.142641	1.009388	19.577379	33.545778	0.016605	68.146074
15:19:20.437	1600.000000	1608.687012	200.000000	201.144320	0.292284	0.064277	23.372515	0.132809	445.150855	1100.000000	3.567023	1101.538485	-4.000000	35.618487	3.830494	3.971324	7093.618479	-11.884079	0.000000	378.320095	1.009120	18.524203	35.381940	0.016469	67.816211
15:19:20.537	1600.000000	1591.786377	200.000000	199.758962	0.289425	-0.058786	23.316141	0.028488	445.304035	1100.000000	3.568782	1101.538485	-4.000000	36.534746	3.826284	3.955867	6916.498915	-11.873930	0.000000	378.787721	1.008852	17.178022	34.701986	0.016560	67.682971
15:19:20.637	1600.000000	1601.986328	200.000000	199.758962	0.287292	0.099778	23.333040	0.132399	445.361048	1100.000000	3.565133	1103.598718	-4.000000	35.794047	3.810869	3.976476	6907.442539	-11.868855	0.000000	379.052873	1.009656	18.054986	35.559818	0.016514	67.812429
15:19:20.760	1600.000000	1605.587402	200.000000	202.529677	0.296191	0.053209	23.336784	0.204542	445.359559	1100.000000	3.565261	1093.297556	-4.000000	35.335524	3.741232	3.945563	6938.298723	-11.876975	0.000000	379.261156	1.008852	17.749688	33.321996	0.016560	67.543771
15:19:20.860	1600.000000	1598.976685	200.000000	199.758962	0.282292	0.141099	23.211085	0.109854	445.604544	1100.000000	3.566506	1099.478253	-4.000000	36.078202	3.813889	3.945563	6884.770087	-11.879004	0.000000	379.693075	1.009120	16.905507	34.016295	0.016605	67.537700
15:19:20.960	1600.000000	1603.270752	200.000000	199.758962	0.287462	0.083298	23.199706	-0.066610	445.616323	1100.000000	3.561226	1109.779415	-4.000000	35.841108	3.788646	3.961019	6840.059512	-11.864795	0.000000	379.911635	1.009388	19.954391	35.643019	0.016605	67.415154
15:19:21.060	1600.000000	1591.659790	200.000000	202.529677	0.289706	0.063457	23.135547	0.084235	445.642687	1100.000000	3.564015	1105.658950	-4.000000	35.329279	3.832354	3.966171	7049.493480	-11.881034	0.000000	380.082518	1.009120	18.329549	36.193867	0.016469	67.367524
15:19:21.160	1600.000000	1581.590210	200.000000	196.988246	0.282617	0.111502	23.087081	0.162527	445.559681	1100.000000	3.569551	1115.960112	-4.000000	35.389269	3.804470	3.930107	6875.879624	-11.872915	0.000000	380.405162	1.009120	18.028349	32.690815	0.016605	67.290094
15:19:21.260	1600.000000	1599.488159	200.000000	199.758962	0.287293	0.079363	23.047752	-0.121742	445.431432	1100.000000	3.568134	1105.658950	-4.000000	35.458295	3.792331	3.971324	6880.988818	-11.880019	0.000000	380.665080	1.009120	16.651434	33.301913	0.016605	67.216819
15:19:21.360	1600.000000	1597.252686	200.000000	201.144320	0.288420	0.062309	22.995687	0.117847	445.385778	1100.000000	3.574186	1093.297556	-4.000000	35.274822	3.815310	3.966171	6922.584494	-11.880019	0.000000	380.812355	1.009120	17.134993	33.499874	0.016560	67.171733
15:19:21.460	1600.000000	1588.814697	200.000000	199.758962	0.290574	0.110682	22.985270	0.307018	445.012978	1100.000000	3.569936	1097.418020	-4.000000	35.452948	3.798859	3.955867	6747.863229	-11.894229	0.000000	380.978042	1.009120	18.825403	33.769560	0.016514	67.029509
15:19:21.560	1600.000000	1599.615967	200.000000	198.373604	0.286228	0.075591	23.120071	-0.142648	444.872584	1100.000000	3.563712	1095.357788	-4.000000	35.394687	3.787902	3.981628	6805.814763	-11.868855	0.000000	381.257097	1.009120	18.727052	33.109690	0.016605	67.232269
